example_id                                                    | status | run_time        |
./spec/services/merchant_chart_service_spec.rb[1:2:5:2:1:1]   | passed | 16.61 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:5:2:2:1]   | passed | 16.15 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:5:2:3:1]   | passed | 15.13 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:5:2:4:1]   | passed | 15.16 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:6:1:1:1]   | passed | 0.1022 seconds  |
./spec/services/merchant_chart_service_spec.rb[1:2:6:1:2:1]   | passed | 0.05631 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:6:1:3:1]   | passed | 0.07775 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:6:1:4:1]   | passed | 0.04859 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:6:2:1:1]   | passed | 27.41 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:6:2:2:1]   | passed | 27.26 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:6:2:3:1]   | passed | 26.9 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:6:2:4:1]   | passed | 40.6 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:7:1:1:1]   | passed | 0.10348 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:7:1:2:1]   | passed | 0.05788 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:7:1:3:1]   | passed | 0.09928 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:7:1:4:1]   | passed | 0.13765 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:7:2:1:1]   | passed | 38.51 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:7:2:2:1]   | passed | 36.1 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:7:2:3:1]   | passed | 41.15 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:7:2:4:1]   | passed | 41.85 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:8:1:1]     | passed | 0.09485 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:8:2:1]     | passed | 0.3004 seconds  |
./spec/services/merchant_chart_service_spec.rb[1:2:9:1:1]     | passed | 0.36065 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:9:2:1]     | passed | 0.49336 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:10:1:1]    | passed | 0.05491 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:10:2:1]    | passed | 0.30173 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:11:1:1]    | passed | 0.10042 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:11:2:1]    | passed | 0.48537 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:12:1:1]    | passed | 0.11013 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:12:2:1]    | passed | 0.40218 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:13:1:1:1]  | passed | 0.09864 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:13:1:2:1]  | passed | 0.09385 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:13:1:3:1]  | passed | 0.09881 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:13:1:4:1]  | passed | 0.40657 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:13:1:5:1]  | passed | 0.20159 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:13:2:1:1]  | passed | 1.14 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:13:2:2:1]  | passed | 1.2 seconds     |
./spec/services/merchant_chart_service_spec.rb[1:2:13:2:3:1]  | passed | 1.3 seconds     |
./spec/services/merchant_chart_service_spec.rb[1:2:13:2:4:1]  | passed | 1.33 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:13:2:5:1]  | passed | 1.42 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:14:1:1:1]  | passed | 0.09798 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:14:1:2:1]  | passed | 0.10101 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:14:1:3:1]  | passed | 0.09761 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:14:2:1:1]  | passed | 0.60114 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:14:2:2:1]  | passed | 2.4 seconds     |
./spec/services/merchant_chart_service_spec.rb[1:2:14:2:3:1]  | passed | 11.1 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:15:1:1]    | passed | 0.27559 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:15:2:1]    | passed | 4.9 seconds     |
./spec/services/merchant_chart_service_spec.rb[1:2:16:1:1]    | passed | 0.14637 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:16:2:1:1]  | passed | 1.05 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:16:2:2:1]  | passed | 6.82 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:16:2:3:1]  | passed | 29.17 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:17:1:1]    | passed | 0.14114 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:17:2:1:1]  | passed | 0.90349 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:17:2:2:1]  | passed | 2.5 seconds     |
./spec/services/merchant_chart_service_spec.rb[1:2:17:2:3:1]  | passed | 11.3 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:18:1:1]    | passed | 0.12421 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:18:2:1:1]  | passed | 1.28 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:18:2:2:1]  | passed | 6.76 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:18:2:3:1]  | passed | 24.95 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:19:1:1:1]  | passed | 0.19049 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:19:1:2:1]  | passed | 0.20661 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:19:1:3:1]  | passed | 0.23907 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:19:2:1:1]  | passed | 0.9141 seconds  |
./spec/services/merchant_chart_service_spec.rb[1:2:19:2:2:1]  | passed | 0.93677 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:19:2:3:1]  | passed | 0.95828 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:20:1:1:1]  | passed | 0.14515 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:20:1:2:1]  | passed | 0.1485 seconds  |
./spec/services/merchant_chart_service_spec.rb[1:2:20:1:3:1]  | passed | 0.1993 seconds  |
./spec/services/merchant_chart_service_spec.rb[1:2:20:2:1:1]  | passed | 0.54792 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:20:2:2:1]  | passed | 0.79903 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:20:2:3:1]  | passed | 0.8603 seconds  |
